timestamp,src_host,dst_host,latency_ms,jitter_ms,packet_loss_percent,throughput_mbps,sla_compliant,path_type,traffic_pattern,hour_of_da
2025-07-13 18:30:56,h4,h6,36.933,14.56,1.972,22.955,False,limited,evening_rush,18
2025-07-13 18:30:56,h5,h1,67.09,20,0.937,40.674,False,slow,evening_rush,18
2025-07-13 18:30:56,h5,h2,57.731,20,0.727,35.18,False,slow,evening_rush,18
2025-07-13 18:30:56,h5,h3,46.782,11.196,1.582,20.099,False,limited,evening_rush,18
2025-07-13 18:30:56,h5,h4,45.429,17.727,0.747,23.194,False,limited,evening_rush,18
2025-07-13 18:30:56,h5,h6,4.057,1.515,2.077,64.552,False,intra,evening_rush,18
2025-07-13 18:30:56,h6,h1,47.436,13.411,1.336,39.537,False,slow,evening_rush,18
2025-07-13 18:30:56,h6,h2,66.843,20,0.198,39.762,False,slow,evening_rush,18
2025-07-13 18:30:56,h6,h3,32.776,6.57,0.98,22.709,True,limited,evening_rush,18
2025-07-13 18:30:56,h6,h4,43.854,15.662,2.647,20.039,False,limited,evening_rush,18
2025-07-13 18:30:56,h6,h5,4.815,1.466,0.535,59.984,True,intra,evening_rush,18
2025-07-13 18:30:58,h1,h2,4.274,1.018,1.769,59.852,False,intra,evening_rush,18
2025-07-13 18:30:58,h1,h3,21.432,5.386,2.001,48.93,False,fast,evening_rush,18
2025-07-13 18:30:58,h1,h4,25.307,5.393,0.727,52.989,True,fast,evening_rush,18
2025-07-13 18:30:58,h1,h5,44.894,10.537,1.909,37.971,False,slow,evening_rush,18
2025-07-13 18:30:58,h1,h6,53.11,15.534,0.523,35.728,False,slow,evening_rush,18
2025-07-13 18:30:58,h2,h1,5.463,1.238,0.416,56.849,True,intra,evening_rush,18
2025-07-13 18:30:58,h2,h3,20.301,7.185,2.459,46.611,False,fast,evening_rush,18
2025-07-13 18:30:58,h2,h4,20.35,6.757,0.385,50.742,True,fast,evening_rush,18
2025-07-13 18:30:58,h2,h5,49.919,15.476,0.968,34.109,False,slow,evening_rush,18
2025-07-13 18:30:58,h2,h6,58.984,20,1.737,33.996,False,slow,evening_rush,18
2025-07-13 18:30:58,h3,h1,20.558,8.12,2.766,50.232,False,fast,evening_rush,18
2025-07-13 18:30:58,h3,h2,24.244,5.501,0.922,47.378,True,fast,evening_rush,18
2025-07-13 18:30:58,h3,h4,4.519,1.332,0.976,54.382,True,intra,evening_rush,18
2025-07-13 18:30:58,h3,h5,41.534,15.704,0.621,23.412,False,limited,evening_rush,18
2025-07-13 18:30:58,h3,h6,43.263,11.948,0.296,20.189,False,limited,evening_rush,18
2025-07-13 18:30:58,h4,h1,28.581,10.355,1.394,45.41,False,fast,evening_rush,18
2025-07-13 18:30:58,h4,h2,20.462,7.423,1.578,47.197,False,fast,evening_rush,18
2025-07-13 18:30:58,h4,h3,4.15,0.949,1.857,64.444,False,intra,evening_rush,18
2025-07-13 18:30:58,h4,h5,39.398,11.793,0.22,22.934,False,limited,evening_rush,18
2025-07-13 18:30:58,h4,h6,34.168,9.217,3.098,22.46,False,limited,evening_rush,18
2025-07-13 18:30:58,h5,h1,52.311,11.12,0.805,38.477,False,slow,evening_rush,18
2025-07-13 18:30:58,h5,h2,65.272,20,0.891,39.071,False,slow,evening_rush,18
2025-07-13 18:30:58,h5,h3,33.058,12.097,2.022,24.019,False,limited,evening_rush,18
2025-07-13 18:30:58,h5,h4,42.368,15.073,1.62,23.594,False,limited,evening_rush,18
2025-07-13 18:30:58,h5,h6,5.433,1.136,0.919,65.197,True,intra,evening_rush,18
2025-07-13 18:30:58,h6,h1,56.984,20,2.22,36.18,False,slow,evening_rush,18
2025-07-13 18:30:58,h6,h2,47.692,16.059,2.78,36.542,False,slow,evening_rush,18
2025-07-13 18:30:58,h6,h3,38.59,15.03,3.119,20.959,False,limited,evening_rush,18
2025-07-13 18:30:58,h6,h4,35.99,9.278,0.922,20.873,True,limited,evening_rush,18
2025-07-13 18:30:58,h6,h5,4.368,1.173,3.104,60.763,False,intra,evening_rush,18
2025-07-13 18:31:00,h1,h2,4.916,1.952,0.755,62.799,True,intra,evening_rush,18
2025-07-13 18:31:00,h1,h3,27.076,9.118,0.642,45.578,True,fast,evening_rush,18
2025-07-13 18:31:00,h1,h4,20.321,7.412,0.395,45.678,True,fast,evening_rush,18
2025-07-13 18:31:00,h1,h5,62.223,19.971,2.396,41.045,False,slow,evening_rush,18
2025-07-13 18:31:00,h1,h6,54.286,20,0.62,38.08,False,slow,evening_rush,18
2025-07-13 18:31:00,h2,h1,4.919,1.808,2.433,62.157,False,intra,evening_rush,18
2025-07-13 18:31:00,h2,h3,24.35,7.541,2.637,48.05,False,fast,evening_rush,18
2025-07-13 18:31:00,h2,h4,25.001,9.761,0.302,54.186,True,fast,evening_rush,18
2025-07-13 18:31:00,h2,h5,47.75,12.501,1.425,34.292,False,slow,evening_rush,18
2025-07-13 18:31:00,h2,h6,59.012,19.442,1.55,34.048,False,slow,evening_rush,18
2025-07-13 18:31:00,h3,h1,19.973,7.877,0.395,48.76,True,fast,evening_rush,18
2025-07-13 18:31:00,h3,h2,25.389,7.429,1.316,47.117,False,fast,evening_rush,18
2025-07-13 18:31:00,h3,h4,4.244,1.149,3.005,61.538,False,intra,evening_rush,18
2025-07-13 18:31:00,h3,h5,41.042,12.821,2.188,20.73,False,limited,evening_rush,18
2025-07-13 18:31:00,h3,h6,46.169,16.62,1.504,20.238,False,limited,evening_rush,18
2025-07-13 18:31:00,h4,h1,20.296,6.167,3.129,50.154,False,fast,evening_rush,18
2025-07-13 18:31:00,h4,h2,24.777,7.371,1.18,53.875,False,fast,evening_rush,18
2025-07-13 18:31:00,h4,h3,5.619,1.261,0.626,55.246,True,intra,evening_rush,18
2025-07-13 18:31:00,h4,h5,45.033,12.96,0.967,20.478,False,limited,evening_rush,18
2025-07-13 18:31:00,h4,h6,38.856,13.985,1.44,23.362,False,limited,evening_rush,18
2025-07-13 18:31:00,h5,h1,48.597,13.773,3.135,36.973,False,slow,evening_rush,18
2025-07-13 18:31:00,h5,h2,59.611,16.886,2.456,40.635,False,slow,evening_rush,18
2025-07-13 18:31:00,h5,h3,33.22,11.341,0.653,20.417,False,limited,evening_rush,18
2025-07-13 18:31:00,h5,h4,32.302,6.888,0.441,20.431,True,limited,evening_rush,18
2025-07-13 18:31:00,h5,h6,5.61,1.28,3.009,62.451,False,intra,evening_rush,18
2025-07-13 18:31:00,h6,h1,49.936,14.824,0.706,36.08,False,slow,evening_rush,18
2025-07-13 18:31:00,h6,h2,61.381,20,2.819,39.394,False,slow,evening_rush,18
2025-07-13 18:31:00,h6,h3,45.74,10.639,2.869,20.781,False,limited,evening_rush,18
2025-07-13 18:31:00,h6,h4,38.194,15.208,1.719,19.983,False,limited,evening_rush,18
2025-07-13 18:31:00,h6,h5,4.363,1.267,1.37,56.775,False,intra,evening_rush,18
2025-07-13 18:31:02,h1,h2,4.94,1.207,0.572,56.882,True,intra,evening_rush,18
2025-07-13 18:31:02,h1,h3,19.946,5.194,1.291,53.101,False,fast,evening_rush,18
2025-07-13 18:31:02,h1,h4,22.635,6.681,2.166,47.474,False,fast,evening_rush,18
2025-07-13 18:31:02,h1,h5,57.363,11.876,2.104,37.414,False,slow,evening_rush,18
2025-07-13 18:31:02,h1,h6,66.161,19.779,1.706,41.219,False,slow,evening_rush,18
2025-07-13 18:31:02,h2,h1,4.578,1.342,2.725,55.701,False,intra,evening_rush,18
2025-07-13 18:31:02,h2,h3,28.147,8.113,0.391,53.956,True,fast,evening_rush,18
2025-07-13 18:31:02,h2,h4,27.411,6.064,2.512,47.386,False,fast,evening_rush,18
2025-07-13 18:31:02,h2,h5,55.486,14.323,3.001,36.188,False,slow,evening_rush,18
2025-07-13 18:31:02,h2,h6,58.071,12.937,1.124,40.455,False,slow,evening_rush,18
2025-07-13 18:31:02,h3,h1,22.577,8.995,3.003,53.396,False,fast,evening_rush,18
2025-07-13 18:31:02,h3,h2,22.518,5.625,1.78,53.174,False,fast,evening_rush,18
2025-07-13 18:31:02,h3,h4,5.186,1.589,0.465,56.036,True,intra,evening_rush,18
2025-07-13 18:31:02,h3,h5,47.051,13.65,1.957,22.546,False,limited,evening_rush,18
2025-07-13 18:31:02,h3,h6,34.51,10.887,2.93,21.5,False,limited,evening_rush,18
2025-07-13 18:31:02,h4,h1,24.276,5.194,0.605,46.517,True,fast,evening_rush,18
2025-07-13 18:31:02,h4,h2,25.041,7.009,0.486,47.033,True,fast,evening_rush,18
2025-07-13 18:31:02,h4,h3,3.94,1.47,2.895,58.039,False,intra,evening_rush,18
2025-07-13 18:31:02,h4,h5,39.173,10.055,1.079,21.878,False,limited,evening_rush,18
2025-07-13 18:31:02,h4,h6,34.046,10.383,2.661,20.715,False,limited,evening_rush,18
2025-07-13 18:31:02,h5,h1,52.801,10.796,3.085,37.403,False,slow,evening_rush,18
2025-07-13 18:31:02,h5,h2,55.727,20,2.713,35.636,False,slow,evening_rush,18
2025-07-13 18:31:02,h5,h3,32.603,10.614,0.39,22.773,False,limited,evening_rush,18
2025-07-13 18:31:02,h5,h4,35.328,7.305,0.793,21.243,True,limited,evening_rush,18
2025-07-13 18:31:02,h5,h6,5.058,1.294,0.497,56.258,True,intra,evening_rush,18
2025-07-13 18:31:02,h6,h1,66.163,13.82,2.88,38.184,False,slow,evening_rush,18
2025-07-13 18:31:02,h6,h2,59.139,20,1.084,36.311,False,slow,evening_rush,18
2025-07-13 18:31:02,h6,h3,36.99,14.574,2.778,21.757,False,limited,evening_rush,18
2025-07-13 18:31:02,h6,h4,41.071,10.758,0.721,22.337,False,limited,evening_rush,18
2025-07-13 18:31:02,h6,h5,4.586,1.083,1.505,63.223,False,intra,evening_rush,18
2025-07-13 18:31:04,h1,h2,3.949,1.187,0.401,64.666,True,intra,evening_rush,18
2025-07-13 18:31:04,h1,h3,24.745,6.477,1.164,51.42,False,fast,evening_rush,18
2025-07-13 18:31:04,h1,h4,21.673,6.338,0.251,48.939,True,fast,evening_rush,18
2025-07-13 18:31:04,h1,h5,62.213,20,0.359,39.212,False,slow,evening_rush,18
2025-07-13 18:31:04,h1,h6,45.197,11.382,3.189,34.518,False,slow,evening_rush,18
2025-07-13 18:31:04,h2,h1,4.49,1.683,3.105,57.584,False,intra,evening_rush,18
2025-07-13 18:31:04,h2,h3,22.987,8.419,1.726,48.683,False,fast,evening_rush,18
2025-07-13 18:31:04,h2,h4,19.368,5.799,2.84,54.801,False,fast,evening_rush,18
2025-07-13 18:31:04,h2,h5,57.974,13.431,1.735,35.325,False,slow,evening_rush,18
2025-07-13 18:31:04,h2,h6,63.249,18.996,2.337,37.725,False,slow,evening_rush,18
2025-07-13 18:31:04,h3,h1,21.747,8.085,2.882,45.685,False,fast,evening_rush,18
2025-07-13 18:31:04,h3,h2,20.659,6.534,1.122,51.182,False,fast,evening_rush,18
2025-07-13 18:31:04,h3,h4,3.841,1.518,2.069,59.055,False,intra,evening_rush,18
2025-07-13 18:31:04,h3,h5,34.703,8.655,1.873,21.498,False,limited,evening_rush,18
2025-07-13 18:31:04,h3,h6,34.1,10.246,2.786,23.793,False,limited,evening_rush,18
2025-07-13 18:31:04,h4,h1,19.376,5.659,1.439,45.961,False,fast,evening_rush,18
2025-07-13 18:31:04,h4,h2,23.567,8.944,2.416,47.342,False,fast,evening_rush,18
2025-07-13 18:31:04,h4,h3,4.428,1.501,0.355,54.445,True,intra,evening_rush,18
2025-07-13 18:31:04,h4,h5,38.633,14.005,0.949,20.106,False,limited,evening_rush,18
2025-07-13 18:31:04,h4,h6,40.689,13.114,1.967,21.026,False,limited,evening_rush,18
2025-07-13 18:31:04,h5,h1,59.357,18.786,2.665,37.468,False,slow,evening_rush,18
2025-07-13 18:31:04,h5,h2,65.636,20,2.354,38.787,False,slow,evening_rush,18
2025-07-13 18:31:04,h5,h3,46.749,13.05,0.928,20.575,False,limited,evening_rush,18
2025-07-13 18:31:04,h5,h4,37.251,8.233,2.357,22.159,False,limited,evening_rush,18
2025-07-13 18:31:04,h5,h6,3.98,0.828,2.845,60.569,False,intra,evening_rush,18
2025-07-13 18:31:04,h6,h1,66.338,20,1.714,35.351,False,slow,evening_rush,18
2025-07-13 18:31:04,h6,h2,48.309,9.895,0.902,35.318,True,slow,evening_rush,18
2025-07-13 18:31:04,h6,h3,47.292,9.872,0.255,23.569,True,limited,evening_rush,18
2025-07-13 18:31:04,h6,h4,37.596,14.437,0.574,21.67,False,limited,evening_rush,18
2025-07-13 18:31:04,h6,h5,5.305,2.044,0.281,55.928,True,intra,evening_rush,18
2025-07-13 18:31:06,h1,h2,4.224,1.181,1.697,56.199,False,intra,evening_rush,18
2025-07-13 18:31:06,h1,h3,24.832,6.751,1.932,53.385,False,fast,evening_rush,18
2025-07-13 18:31:06,h1,h4,23.874,9.423,2.111,54.102,False,fast,evening_rush,18
2025-07-13 18:31:06,h1,h5,57.417,20,0.9,38.244,False,slow,evening_rush,18
2025-07-13 18:31:06,h1,h6,49.427,10.778,3.067,40.378,False,slow,evening_rush,18
2025-07-13 18:31:06,h2,h1,5.138,1.778,2.871,59.871,False,intra,evening_rush,18
2025-07-13 18:31:06,h2,h3,25.579,6.011,0.229,53.556,True,fast,evening_rush,18
2025-07-13 18:31:06,h2,h4,24.286,5.222,1.195,54.559,False,fast,evening_rush,18
2025-07-13 18:31:06,h2,h5,62.435,16.913,1.371,41.085,False,slow,evening_rush,18
2025-07-13 18:31:06,h2,h6,56.681,14.983,2.568,40.806,False,slow,evening_rush,18
2025-07-13 18:31:06,h3,h1,26.892,8.568,1.416,49.025,False,fast,evening_rush,18
2025-07-13 18:31:06,h3,h2,23.45,8.148,1.878,49.507,False,fast,evening_rush,18
2025-07-13 18:31:06,h3,h4,4.014,1.166,1.104,60.554,False,intra,evening_rush,18
2025-07-13 18:31:06,h3,h5,37.843,14.602,1.471,19.946,False,limited,evening_rush,18
2025-07-13 18:31:06,h3,h6,38.155,10.487,0.24,21.26,False,limited,evening_rush,18
2025-07-13 18:31:06,h4,h1,19.581,6.751,0.384,49.839,True,fast,evening_rush,18
2025-07-13 18:31:06,h4,h2,19.373,4.671,1.318,46.828,False,fast,evening_rush,18
2025-07-13 18:31:06,h4,h3,5.596,1.834,0.921,62.522,True,intra,evening_rush,18
2025-07-13 18:31:06,h4,h5,34.146,13.261,2.24,21.22,False,limited,evening_rush,18
2025-07-13 18:31:06,h4,h6,35.012,10.236,1.241,20.169,False,limited,evening_rush,18
2025-07-13 18:31:06,h5,h1,56.322,14.405,0.822,37.03,False,slow,evening_rush,18
2025-07-13 18:31:06,h5,h2,57.015,17.549,1.552,37.053,False,slow,evening_rush,18
2025-07-13 18:31:06,h5,h3,46.85,10.421,2.079,23.363,False,limited,evening_rush,18
2025-07-13 18:31:06,h5,h4,42.968,10.271,1.09,20.165,False,limited,evening_rush,18
2025-07-13 18:31:06,h5,h6,3.925,0.944,2.274,54.829,False,intra,evening_rush,18
2025-07-13 18:31:06,h6,h1,47.26,10.824,2.292,34.139,False,slow,evening_rush,18
2025-07-13 18:31:06,h6,h2,59.712,14.278,1.526,37.321,False,slow,evening_rush,18
2025-07-13 18:31:06,h6,h3,37.363,8.436,3.049,22.024,False,limited,evening_rush,18
2025-07-13 18:31:06,h6,h4,37.692,10.884,1.17,21.312,False,limited,evening_rush,18
2025-07-13 18:31:06,h6,h5,4.276,1.444,0.333,56.794,True,intra,evening_rush,18
2025-07-13 18:31:08,h1,h2,5.383,1.532,1.916,64.435,False,intra,evening_rush,18
2025-07-13 18:31:08,h1,h3,19.942,6.619,2.31,53.262,False,fast,evening_rush,18
2025-07-13 18:31:08,h1,h4,21.037,6.158,2.041,45.611,False,fast,evening_rush,18
2025-07-13 18:31:08,h1,h5,50.565,12.184,2.096,36.703,False,slow,evening_rush,18
2025-07-13 18:31:08,h1,h6,62.639,20,3.064,40.929,False,slow,evening_rush,18
2025-07-13 18:31:08,h2,h1,5.027,1.304,2.355,61.853,False,intra,evening_rush,18
2025-07-13 18:31:08,h2,h3,22.536,5.375,1.315,49.91,False,fast,evening_rush,18
2025-07-13 18:31:08,h2,h4,22.695,7.453,0.173,51.962,True,fast,evening_rush,18
2025-07-13 18:31:08,h2,h5,53.278,18.756,1.613,36.596,False,slow,evening_rush,18
2025-07-13 18:31:08,h2,h6,64.167,20,1.738,34.784,False,slow,evening_rush,18
2025-07-13 18:31:08,h3,h1,22.401,7.028,0.652,51.129,True,fast,evening_rush,18
2025-07-13 18:31:08,h3,h2,26.362,9.239,1.235,53.151,False,fast,evening_rush,18
2025-07-13 18:31:08,h3,h4,5.523,2.014,0.446,64.081,True,intra,evening_rush,18
2025-07-13 18:31:08,h3,h5,38.519,10.169,2.117,19.881,False,limited,evening_rush,18
2025-07-13 18:31:08,h3,h6,46.981,11.735,1.67,21.832,False,limited,evening_rush,18
2025-07-13 18:31:08,h4,h1,27.102,5.699,1.661,47.072,False,fast,evening_rush,18
2025-07-13 18:31:08,h4,h2,25.199,5.196,2.535,49.685,False,fast,evening_rush,18
2025-07-13 18:31:08,h4,h3,5.17,1.097,1.192,57.977,False,intra,evening_rush,18
2025-07-13 18:31:08,h4,h5,47.419,16.137,1.581,22.146,False,limited,evening_rush,18
2025-07-13 18:31:08,h4,h6,41.478,13.397,1.061,20.785,False,limited,evening_rush,18
2025-07-13 18:31:08,h5,h1,62.106,19.072,1.761,40.208,False,slow,evening_rush,18
2025-07-13 18:31:08,h5,h2,61.867,13.316,0.937,39.357,False,slow,evening_rush,18
2025-07-13 18:31:08,h5,h3,38.68,9.136,2.144,23.209,False,limited,evening_rush,18
2025-07-13 18:31:08,h5,h4,41.847,15.915,0.879,23.284,False,limited,evening_rush,18
2025-07-13 18:31:08,h5,h6,5.159,1.614,1.036,60.351,False,intra,evening_rush,18
2025-07-13 18:31:08,h6,h1,46.504,12.377,1.005,36.68,False,slow,evening_rush,18
2025-07-13 18:31:08,h6,h2,53.569,18.98,0.822,41.009,False,slow,evening_rush,18
2025-07-13 18:31:08,h6,h3,44.324,11.038,1.816,22.611,False,limited,evening_rush,18
2025-07-13 18:31:08,h6,h4,32.216,11.804,1.981,23.402,False,limited,evening_rush,18
2025-07-13 18:31:08,h6,h5,4.258,1.506,1.739,63.281,False,intra,evening_rush,18
2025-07-13 18:31:10,h1,h2,4.881,0.977,1.547,57.843,False,intra,evening_rush,18
2025-07-13 18:31:10,h1,h3,19.862,7.046,2.229,54.836,False,fast,evening_rush,18
2025-07-13 18:31:10,h1,h4,25.967,7.737,1.865,45.324,False,fast,evening_rush,18
2025-07-13 18:31:10,h1,h5,50.925,16.07,2.212,34.15,False,slow,evening_rush,18
2025-07-13 18:31:10,h1,h6,61.859,19.868,2.707,36.893,False,slow,evening_rush,18
2025-07-13 18:31:10,h2,h1,4.707,1.008,1.159,54.448,False,intra,evening_rush,18
2025-07-13 18:31:10,h2,h3,21.658,6.637,2.86,47.925,False,fast,evening_rush,18
2025-07-13 18:31:10,h2,h4,23.141,5.741,1.425,50.562,False,fast,evening_rush,18
2025-07-13 18:31:10,h2,h5,64.784,19.041,2.371,38.283,False,slow,evening_rush,18
2025-07-13 18:31:10,h2,h6,55.482,20,1.612,34.622,False,slow,evening_rush,18
2025-07-13 18:31:10,h3,h1,19.923,5.32,1.559,51.637,False,fast,evening_rush,18
2025-07-13 18:31:10,h3,h2,22.481,7.623,0.663,51.283,True,fast,evening_rush,18
2025-07-13 18:31:10,h3,h4,5.254,1.856,2.627,53.996,False,intra,evening_rush,18
2025-07-13 18:31:10,h3,h5,33.006,7.705,2.015,21.424,False,limited,evening_rush,18
2025-07-13 18:31:10,h3,h6,34.855,9.033,2.507,21.961,False,limited,evening_rush,18
2025-07-13 18:31:10,h4,h1,25.932,10.046,2.973,45.323,False,fast,evening_rush,18
2025-07-13 18:31:10,h4,h2,19.63,4.531,2.938,46.096,False,fast,evening_rush,18
2025-07-13 18:31:10,h4,h3,5.711,1.722,2.219,57.122,False,intra,evening_rush,18
2025-07-13 18:31:10,h4,h5,34.33,12.994,1.477,21.515,False,limited,evening_rush,18
2025-07-13 18:31:10,h4,h6,35.338,7.87,1.438,22.746,False,limited,evening_rush,18
2025-07-13 18:31:10,h5,h1,56.789,14.306,3.042,36.192,False,slow,evening_rush,18
2025-07-13 18:31:10,h5,h2,58.981,18.448,2.828,40.732,False,slow,evening_rush,18
2025-07-13 18:31:10,h5,h3,39.168,11.951,0.395,23.259,False,limited,evening_rush,18
2025-07-13 18:31:10,h5,h4,33.324,7.194,0.721,24.003,True,limited,evening_rush,18
2025-07-13 18:31:10,h5,h6,5.713,1.478,0.522,54.479,True,intra,evening_rush,18
2025-07-13 18:31:10,h6,h1,59.125,20,1.805,40.228,False,slow,evening_rush,18
2025-07-13 18:31:10,h6,h2,45.675,14.592,0.717,34.88,False,slow,evening_rush,18
2025-07-13 18:31:10,h6,h3,34.932,8.069,1.844,19.977,False,limited,evening_rush,18
2025-07-13 18:31:10,h6,h4,37.435,13.715,1.778,21.743,False,limited,evening_rush,18
2025-07-13 18:31:10,h6,h5,5.45,1.578,0.274,60.37,True,intra,evening_rush,18
2025-07-13 18:35:49,h1,h2,4.883,1.026,2.873,54.363,False,intra,evening_rush,18
2025-07-13 18:35:49,h1,h3,24.58,6.292,2.997,47.932,False,fast,evening_rush,18
2025-07-13 18:35:49,h1,h4,26.354,8.238,2.669,48.898,False,fast,evening_rush,18
2025-07-13 18:35:49,h1,h5,56.594,16.833,2.242,37.336,False,slow,evening_rush,18
2025-07-13 18:35:49,h1,h6,55.247,13.582,1.616,39.629,False,slow,evening_rush,18
2025-07-13 18:35:49,h2,h1,4.976,1.268,2.911,62.29,False,intra,evening_rush,18
2025-07-13 18:35:49,h2,h3,20.467,8.003,1.99,54.102,False,fast,evening_rush,18
2025-07-13 18:35:49,h2,h4,22.068,8.077,0.222,47.574,True,fast,evening_rush,18
2025-07-13 18:35:49,h2,h5,46.746,18.293,1.999,36.694,False,slow,evening_rush,18
2025-07-13 18:35:49,h2,h6,65.445,17.931,2.785,37.111,False,slow,evening_rush,18
2025-07-13 18:35:49,h3,h1,24.716,8.074,0.344,50.877,True,fast,evening_rush,18
2025-07-13 18:35:49,h3,h2,20.038,6.416,2.769,53.701,False,fast,evening_rush,18
2025-07-13 18:35:49,h3,h4,5.434,1.898,0.739,62.589,True,intra,evening_rush,18
2025-07-13 18:35:49,h3,h5,40.099,8.83,2.452,23.065,False,limited,evening_rush,18
2025-07-13 18:35:49,h3,h6,32.141,7.601,0.713,20.514,True,limited,evening_rush,18
2025-07-13 18:35:49,h4,h1,28.438,10.657,0.635,48.232,False,fast,evening_rush,18
2025-07-13 18:35:49,h4,h2,20.633,5.773,0.336,53.554,True,fast,evening_rush,18
2025-07-13 18:35:49,h4,h3,4.631,1.319,0.965,64.252,True,intra,evening_rush,18
2025-07-13 18:35:49,h4,h5,35.443,10.035,2.438,21.16,False,limited,evening_rush,18
2025-07-13 18:35:49,h4,h6,39.705,9.685,1.887,20.219,False,limited,evening_rush,18
2025-07-13 18:35:49,h5,h1,57.15,20,2.535,38.3,False,slow,evening_rush,18
2025-07-13 18:35:49,h5,h2,65.211,13.502,1.81,38.071,False,slow,evening_rush,18
2025-07-13 18:35:49,h5,h3,36.508,11.337,0.919,21.646,False,limited,evening_rush,18
2025-07-13 18:35:49,h5,h4,36.883,14.527,1.589,22.512,False,limited,evening_rush,18
2025-07-13 18:35:49,h5,h6,4.904,1.913,0.906,62.798,True,intra,evening_rush,18
2025-07-13 18:35:49,h6,h1,62.332,14.499,0.996,39.228,False,slow,evening_rush,18
2025-07-13 18:35:49,h6,h2,54.919,17.62,2.221,38.372,False,slow,evening_rush,18
2025-07-13 18:35:49,h6,h3,45.673,9.36,0.522,21.569,True,limited,evening_rush,18
2025-07-13 18:35:49,h6,h4,36.585,13.656,3.063,23.831,False,limited,evening_rush,18
2025-07-13 18:35:49,h6,h5,5.655,1.896,1.959,58.757,False,intra,evening_rush,18
2025-07-13 18:35:51,h1,h2,4.688,1.027,0.563,56.87,True,intra,evening_rush,18
2025-07-13 18:35:51,h1,h3,24.39,6.848,1.782,47.13,False,fast,evening_rush,18
2025-07-13 18:35:51,h1,h4,24.289,9.591,0.621,54.748,True,fast,evening_rush,18
2025-07-13 18:35:51,h1,h5,59.411,20,1.789,38.046,False,slow,evening_rush,18
2025-07-13 18:35:51,h1,h6,57.287,15.908,1.786,35.778,False,slow,evening_rush,18
2025-07-13 18:35:51,h2,h1,5.147,1.788,0.661,55.103,True,intra,evening_rush,18
2025-07-13 18:35:51,h2,h3,27.765,8.279,2.798,49.13,False,fast,evening_rush,18
2025-07-13 18:35:51,h2,h4,25.175,9.26,3.031,47.502,False,fast,evening_rush,18
2025-07-13 18:35:51,h2,h5,66.894,20,1.67,38.437,False,slow,evening_rush,18
2025-07-13 18:35:51,h2,h6,63.855,17.606,2.313,35.172,False,slow,evening_rush,18
2025-07-13 18:35:51,h3,h1,23.083,9.136,2.222,53.171,False,fast,evening_rush,18
2025-07-13 18:35:51,h3,h2,21.191,6.116,1.14,52.066,False,fast,evening_rush,18
2025-07-13 18:35:51,h3,h4,5.352,2.024,1.42,57.557,False,intra,evening_rush,18
2025-07-13 18:35:51,h3,h5,39.324,9.088,1.934,21.753,False,limited,evening_rush,18
2025-07-13 18:35:51,h3,h6,45.58,13.643,2.221,21.591,False,limited,evening_rush,18
2025-07-13 18:35:51,h4,h1,26.42,5.551,1.491,50.737,False,fast,evening_rush,18
2025-07-13 18:35:51,h4,h2,19.867,7.897,3.171,49.462,False,fast,evening_rush,18
2025-07-13 18:35:51,h4,h3,4.692,1.717,0.683,59.8,True,intra,evening_rush,18
2025-07-13 18:35:51,h4,h5,43.612,17.388,2.94,21.735,False,limited,evening_rush,18
2025-07-13 18:35:51,h4,h6,41.439,14.42,1.385,21.252,False,limited,evening_rush,18
2025-07-13 18:35:51,h5,h1,50.287,18.124,1.791,37.538,False,slow,evening_rush,18
2025-07-13 18:35:51,h5,h2,47.469,18.686,1.281,34.96,False,slow,evening_rush,18
2025-07-13 18:35:51,h5,h3,46.811,11.04,0.34,23.18,False,limited,evening_rush,18
2025-07-13 18:35:51,h5,h4,41.475,9.241,2.429,19.806,False,limited,evening_rush,18
2025-07-13 18:35:51,h5,h6,4.747,1.064,0.378,64.421,True,intra,evening_rush,18
2025-07-13 18:35:51,h6,h1,63.6,15.711,1.924,34.463,False,slow,evening_rush,18
2025-07-13 18:35:51,h6,h2,50.564,14.461,2.396,36.495,False,slow,evening_rush,18
2025-07-13 18:35:51,h6,h3,37.943,10.359,2.714,23.534,False,limited,evening_rush,18
2025-07-13 18:35:51,h6,h4,42.457,16.462,0.501,21.508,False,limited,evening_rush,18
2025-07-13 18:35:51,h6,h5,4.339,1.27,3.137,63.343,False,intra,evening_rush,18
2025-07-13 18:35:53,h1,h2,3.884,1.188,0.342,57.432,True,intra,evening_rush,18
2025-07-13 18:35:53,h1,h3,24.83,9.278,2.313,49.852,False,fast,evening_rush,18
2025-07-13 18:35:53,h1,h4,21.711,4.711,0.929,45.677,True,fast,evening_rush,18
2025-07-13 18:35:53,h1,h5,63.881,13.555,1.263,39.742,False,slow,evening_rush,18
2025-07-13 18:35:53,h1,h6,62.763,20,1.113,39.429,False,slow,evening_rush,18
2025-07-13 18:35:53,h2,h1,3.919,0.801,2.304,57.32,False,intra,evening_rush,18
2025-07-13 18:35:53,h2,h3,27.326,8.68,1.992,48.638,False,fast,evening_rush,18
2025-07-13 18:35:53,h2,h4,23.325,7.981,3.195,48.017,False,fast,evening_rush,18
2025-07-13 18:35:53,h2,h5,58.71,20,2.561,37.338,False,slow,evening_rush,18
2025-07-13 18:35:53,h2,h6,55.533,18.456,1.245,41.063,False,slow,evening_rush,18
